duration,loan_amt,installment_rate,present_residence_since,num_curr_loans,num_people_provide_maint,telephone,is_foreign_worker,target,checking_acc_status_above:200,checking_acc_status_below_0,checking_acc_status_below_200,checking_acc_status_no_cheking_acc,cred_hist_curr_loans_paid_duly,cred_hist_delay_in_past,cred_hist_no_loan_or_paid_duly_other,cred_hist_paid_duly_this_bank,cred_hist_risky_acc_or_curr_loan_other,purpose_business,purpose_car_new,purpose_car_used,purpose_domestic_applience,purpose_education,purpose_furniture_equipment,purpose_others,purpose_radio_tv,purpose_repairs,purpose_retraining,saving_acc_bonds_above_1000,saving_acc_bonds_below_100,saving_acc_bonds_below_1000,saving_acc_bonds_below_500,saving_acc_bonds_unknown_no_saving_acc,present_employment_since_above_7y,present_employment_since_below_1y,present_employment_since_below_4y,present_employment_since_below_7y,present_employment_since_unemployed,other_debtors_guarantors_co_applicant,other_debtors_guarantors_guarantor,other_debtors_guarantors_none,property_car_or_other,property_life_insurance_or_aggreements,property_real_estate,property_unknown_or_no_property,other_installment_plans_bank,other_installment_plans_none,other_installment_plans_store,housing_for_free,housing_own,housing_rent,job_management_or_self_emp,job_skilled_official,job_unemployed_non_resident,job_unskilled_resident,gender_female,gender_male,marital_status_divorced,marital_status_divorced_or_married,marital_status_married_or_widowed,marital_status_single,"categorized_age_(0, 20]","categorized_age_(20, 40]","categorized_age_(40, 60]","categorized_age_(60, 80]"
1.1947055233182953,2.159432931766962,0.9184771676276684,1.0469866784197936,2.759083821704704,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
1.0804178182729878,2.183977207911791,-0.8701833340815202,0.1405047057619635,-0.7049259983890862,2.3348689263480744,-0.8233178906068351,-0.1960142830746339,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
1.223156202527103,2.165059861732235,-1.7645135849361149,0.1405047057619635,1.0270789116578083,2.3348689263480744,-0.8233178906068351,5.101669043266824,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
1.2711498482847257,2.139868011014421,0.0241469167730741,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
1.223156202527103,2.1558589033661346,-0.8701833340815202,-1.6724592395536968,1.0270789116578083,-0.4282895663715403,-0.8233178906068351,5.101669043266824,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
1.0804178182729878,2.107325277958658,-1.7645135849361149,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
1.0804178182729878,1.953989425517816,0.9184771676276684,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
1.2711498482847257,1.9482156550040577,0.0241469167730741,0.1405047057619635,1.0270789116578083,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1.1247482629090362,2.173599758121653,0.0241469167730741,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1.6313704001963978,2.2854495463015243,0.0241469167730741,1.0469866784197936,1.0270789116578083,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1.372306733580753,2.146743885097264,0.0241469167730741,0.1405047057619635,-0.7049259983890862,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
1.4395687003478856,2.229937613006558,-0.8701833340815202,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1.372306733580753,2.2697621362111366,-0.8701833340815202,-0.7659772668958666,1.0270789116578083,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,1,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1.2711498482847257,2.097137466283643,0.9184771676276684,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,1,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
1.2711498482847257,2.115823285112458,0.9184771676276684,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
1.5745651437258248,2.247629111629468,0.9184771676276684,-0.7659772668958666,1.0270789116578083,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
1.5875644833216505,2.2739639586087383,-1.7645135849361149,0.1405047057619635,-0.7049259983890862,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1.372306733580753,2.1575788237414684,0.9184771676276684,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1.223156202527103,2.093284301610178,-0.8701833340815202,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1.1947055233182953,1.9641780151827253,0.9184771676276684,0.1405047057619635,-0.7049259983890862,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1.4892992254175486,2.169663664343269,0.9184771676276684,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1.2711498482847257,2.086331854278192,0.0241469167730741,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
1.372306733580753,2.275533546814253,-0.8701833340815202,1.0469866784197936,-0.7049259983890862,2.3348689263480744,1.2145976802021623,-0.1960142830746339,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
1.4892992254175486,2.2752516356392105,-1.7645135849361149,1.0469866784197936,1.0270789116578083,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
1.5875644833216505,2.274517998909692,0.9184771676276684,1.0469866784197936,1.0270789116578083,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
1.2484412575662105,2.108992163222927,0.9184771676276684,1.0469866784197936,1.0270789116578083,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
1.52842695055997,2.1679862053041825,0.9184771676276684,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1.0804178182729878,2.105362622341881,-1.7645135849361149,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
1.2484412575662105,2.291105048017625,-1.7645135849361149,1.0469866784197936,1.0270789116578083,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
1.2711498482847257,2.156082437684873,0.9184771676276684,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
1.4395687003478856,2.169663664343269,0.9184771676276684,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
1.4660765372061442,2.271489803362768,-1.7645135849361149,-0.7659772668958666,1.0270789116578083,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1.2711498482847257,2.096943131750457,0.0241469167730741,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1.372306733580753,2.211054620626028,-0.8701833340815202,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,1,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1.52842695055997,2.1642377257965686,0.9184771676276684,1.0469866784197936,1.0270789116578083,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
1.0804178182729878,2.036587408288116,-1.7645135849361149,-0.7659772668958666,-0.7049259983890862,2.3348689263480744,-0.8233178906068351,-0.1960142830746339,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
1.2711498482847257,2.2798052734925105,-0.8701833340815202,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
1.52842695055997,2.319056192170672,-0.8701833340815202,-0.7659772668958666,1.0270789116578083,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
1.372306733580753,2.149634317674641,0.0241469167730741,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,-0.8233178906068351,-0.1960142830746339,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
1.52842695055997,2.275946578571748,0.9184771676276684,1.0469866784197936,1.0270789116578083,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False
1.1947055233182953,2.1088179050588653,-0.8701833340815202,-1.6724592395536968,-0.7049259983890862,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
1.327761429538331,2.120851941063862,0.9184771676276684,1.0469866784197936,1.0270789116578083,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
1.52842695055997,2.1491580983804486,0.9184771676276684,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
1.5875644833216505,2.358635513553325,-0.8701833340815202,-0.7659772668958666,-0.7049259983890862,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1.4395687003478856,2.20445010013823,0.9184771676276684,1.0469866784197936,-0.7049259983890862,-0.4282895663715403,1.2145976802021623,-0.1960142830746339,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
1.4660765372061442,2.2570312580191128,0.9184771676276684,1.0469866784197936,4.491088731751598,2.3348689263480744,1.2145976802021623,-0.1960142830746339,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
